,ID,name,email,field
6699,144941745,R. Winter,Mary.Payne@banks-kelley.com,Regular school
6700,3151745,B. Strauch,Robin.Patel@davis-rosario.org,Regular school
6701,1862199,C. Groom,Dennis.Baker@kelly.com,Regular school
6702,35885770,I. Bruno,Rachel.Evans@sanchez.com,Regular school
6703,92744944,M. Lightfoot,Charles.Kennedy@guzman-li.net,Regular school
6704,12815849,S. Ward,Margaret.Lee@harmon-cardenas.com,Regular school
6705,48747347,Jingwen Bai,Juan.Goodman@mcclain.net,Regular school
6706,31733967,Manuel Bernal Llinares,Joshua.Mccoy@lin.biz,Regular school
6707,2078848935,Avinash Inuganti,Katherine.Galloway@lawson-williams.com,Regular school
6708,3007566,J. Griss,Jasmine.Grant@simpson-torres.com,Regular school
6709,153407927,Enrique Pérez,Veronica.Harris@hodges.com,Regular school
6710,2159040,J. Uszkoreit,Vanessa.Leblanc@davis-torres.org,Regular school
6711,49617220,J. Pfeuffer,Lisa.Beasley@cooper-campos.com,Regular school
6712,2911364,Timo Sachsenberg,Seth.Wood@woods.com,Regular school
6713,46923638,Şule Yılmaz,Louis.Carter@green-miller.info,Regular school
6714,38653571,Shivani Tiwary,Allison.Villarreal@ruiz.biz,Regular school
6715,47582418,J. Cox,Kevin.Vega@waller-ward.com,Regular school
6716,143794073,E. Audain,Jerry.Cordova@smith.com,Regular school
6717,50136241,Mathias Walzer,Jennifer.Brewer@berg.org,Regular school
6718,2404094,Tobias Ternent,Joseph.Cervantes@forbes.com,Regular school
6719,1715741,A. Brazma,Amanda.Melton@lyons-frazier.com,Regular school
6720,28972636,Alistair E. W. Johnson,Suzanne.Reeves@jackson.net,Regular school
6721,40541154,T. Pollard,Adrian.Miller@williams.com,Regular school
6722,2115648970,Lu Shen,Joel.White@webb.com,Regular school
6723,2771337,Li-wei H. Lehman,Samantha.Jackson@yoder.com,Regular school
6724,2773476,M. Feng,Tara.Gardner@mays.org,Regular school
6725,143811844,M. Ghassemi,Christopher.Parker@vincent.com,Alternative Education School
6726,39934542,Benjamin Moody,Amber.Parker@walker-martin.com,Regular school
6727,1679873,Peter Szolovits,William.Garcia@jenkins-mendoza.org,Regular school
6728,143605744,L. Celi,Randy.Roth@bryan.com,Regular school
6729,1978710,R. Mark,Elizabeth.Dunn@thompson.com,Regular school
6730,144060663,R. Agarwala,Megan.Hartman@miranda-andrade.info,Regular school
6731,49588046,T. Barrett,Timothy.Wilson@sanders.biz,Alternative Education School
6732,2065113442,J. Beck,Kristine.Sanchez@silva-collins.net,Regular school
6733,46415142,D. Benson,Monica.Morris@morales-thomas.com,Alternative Education School
6734,81009968,Colleen J. Bollin,Shannon.Elliott@watkins-leon.com,Regular school
6735,145600821,Evan E. Bolton,Kimberly.Kidd@york-hicks.net,Regular school
6736,84430451,Devon Bourexis,Ruben.Kennedy@pierce.com,Regular school
6737,145276593,J. R. Brister,John.Delgado@hahn-vang.com,Regular school
6738,1807652,S. Bryant,Kevin.Hall@smith-whitaker.com,Regular school
6739,51025128,Kathi Canese,Nicole.Anderson@howard-lucas.com,Regular school
6740,119726475,Mark Cavanaugh,Maria.Franco@martinez-miller.com,Regular school
6741,81782113,Chad Charowhas,Edward.Palmer@williams.com,Regular school
6742,144670517,Karen Clark,Jennifer.Cunningham@dunlap.com,Regular school
6743,11379483,I. Dondoshansky,Lauren.Ruiz@wright.com,Special education school
6744,34189475,M. Feolo,Tammie.Ramsey@washington.net,Regular school
6745,121737858,Lawrence Fitzpatrick,Scott.Gibson@simmons.com,Regular school
6746,37996742,Kathryn Funk,Isaac.Wilson@owen.info,Alternative Education School
6747,2427813,Lewis Y. Geer,Michelle.Taylor@jacobs.com,Regular school
6748,51412984,V. Gorelenkov,Shawn.Gray@pierce.biz,Regular school
6749,133600931,Alan Graeff,Mark.Waters@hunter-salazar.com,Regular school
6750,2966951,W. Hlavina,Patricia.Lawson@ritter-clark.com,Regular school
6751,2073870505,Brad Holmes,Angel.Thomas@reid.com,Regular school
6752,2124469104,Mark Johnson,Brenda.Scott@acosta.com,Regular school
6753,8619885,B. Kattman,Veronica.Rocha@doyle-brown.org,Regular school
6754,79486219,Viatcheslav Khotomlianski,Ryan.Cole@patterson-hammond.com,Regular school
6755,47258944,Avi Kimchi,Richard.Salazar@buchanan.info,Regular school
6756,48524102,Michael Kimelman,Charles.White@west-skinner.com,Regular school
6757,2115838911,Masato Kimura,Andrea.Ward@russell.com,Regular school
6758,50617031,P. Kitts,Margaret.Hudson@joseph.com,Regular school
6759,50477132,W. Klimke,Susan.King@mendez.biz,Regular school
6760,12765843,A. Kotliarov,Mary.Benson@torres.biz,Regular school
6761,2071710499,S. Krasnov,Beverly.Morrison@gibson-kennedy.net,Regular school
6762,48022505,A. Kuznetsov,Michael.Moore@wright-brown.com,Regular school
6763,3218124,M. Landrum,John.Boyd@matthews.com,Regular school
6764,145385877,D. Landsman,Donald.Porter@combs.org,Regular school
6765,46172352,S. Lathrop,Wayne.Joseph@george.com,Regular school
6766,2108441535,Jennifer M. Lee,Daniel.Murphy@rocha-smith.com,Regular school
6767,118034605,Carl Leubsdorf,Alison.Shaffer@patterson.com,Alternative Education School
6768,144202084,Zhiyong Lu,Charles.Blair@shaw.net,Regular school
6769,34806045,Thomas L. Madden,Cynthia.Sanchez@jones.com,Regular school
6770,1398876428,Aron Marchler-Bauer,Elizabeth.Escobar@oconnor.org,Regular school
6771,2325322,Adriana Malheiro,Veronica.Simon@gibson.net,Regular school
6772,2101820,Peter A. Meric,Michael.Long@miller-woods.com,Alternative Education School
6773,1456397570,I. Karsch-Mizrachi,Christina.Knight@williamson.org,Regular school
6774,84308998,Anatoly Mnev,Curtis.Nelson@sanchez.com,Alternative Education School
6775,144308320,Terence D. Murphy,Timothy.Williamson@robinson.biz,Regular school
6776,51379817,R. Orris,Michael.Patton@duran.info,Regular school
6777,1968560,J. Ostell,Andrea.Garcia@wise-reyes.biz,Regular school
6778,2064350009,Christopher O'Sullivan,Evan.Moses@barnett.com,Regular school
6779,83723747,Vasuki Palanigobu,Matthew.Reed@collins.org,Regular school
6780,2700929,A. Panchenko,Dennis.Lambert@thornton-hartman.com,Regular school
6781,144205048,Lon Phan,Melvin.Lawson@meadows-copeland.com,Special education school
6782,82921283,Borys Pierov,Cynthia.Williams@lee.info,Regular school
6783,1753253,K. Pruitt,Robert.Walters@mendoza.com,Regular school
6784,80249328,K. Rodarmer,Lori.Clark@moore.com,Regular school
6785,3011137,E. Sayers,Shannon.Barrera@moore.net,Regular school
6786,144863127,Valerie A. Schneider,Rickey.Marshall@foster-marsh.com,Regular school
6787,34637610,C. Schoch,Alan.Harris@morris.com,Regular school
6788,46481106,G. Schuler,Jessica.Smith@stanton.org,Alternative Education School
6789,47019723,S. Sherry,Dalton.King@morgan-hendricks.com,Regular school
6790,66416792,Karanjit Siyan,James.Turner@mcclain-kemp.info,Regular school
6791,47981624,Alexandra Soboleva,Katelyn.Taylor@church.com,Regular school
6792,78771575,Vladimir Soussov,Heather.Williamson@nolan.com,Regular school
6793,143680978,G. Starchenko,Scott.Jarvis@fisher.com,Regular school
6794,1776968,T. Tatusova,Christian.Thompson@richard-mays.info,Regular school
6795,1401199158,F. Thibaud-Nissen,Rebecca.Hill@maldonado.com,Regular school
6796,5812910,K. Todorov,Mary.Mcdonald@obrien.com,Regular school
6797,5878244,B. Trawick,David.Johnson@leonard.com,Regular school
6798,51341623,D. Vakatov,Katherine.Flynn@white.com,Career and Technical School
6799,34515789,Minghong Ward,Stephanie.Merritt@stevenson.com,Regular school
6800,2188116,E. Yaschenko,Jared.Jenkins@nash-turner.com,Regular school
6801,10750188,A. Zasypkin,Steven.Wheeler@franklin.net,Regular school
6802,48634577,Kerry Zbicz,Peter.Williams@foster-taylor.net,Alternative Education School
6803,2066145,D. Wishart,Dalton.Ross@clark.com,Regular school
6804,35647882,Y. D. Feunang,Chris.Carter@lara.com,Regular school
6805,32960372,Anchi Guo,George.Green@roy.org,Regular school
6806,35603595,Elvis J. Lo,Jordan.Crosby@hurst.com,Regular school
6807,49343177,A. Marcu,Monique.Lee@reyes-elliott.com,Regular school
6808,47795376,J. Grant,Alicia.Gutierrez@baker.org,Regular school
6809,3346402,Tanvir Sajed,Heather.Rodriguez@knight.com,Regular school
6810,2150446922,Daniel Johnson,Timothy.Cross@sherman-smith.biz,Alternative Education School
6811,35614032,Carin Li,Billy.Green@lee-robertson.com,Regular school
6812,2067158540,Zinat Sayeeda,Kenneth.Rodriguez@wright.com,Career and Technical School
6813,35381167,Nazanin Assempour,Sophia.Figueroa@hicks-hancock.org,Regular school
6814,12986946,Ithayavani Iynkkaran,Cathy.Flowers@evans.info,Regular school
6815,2108101280,Yifeng Liu,Edward.Hood@clark.com,Regular school
6816,49232118,Adam Maciejewski,Kimberly.Schwartz@lara.com,Regular school
6817,2058581798,Nicola Gale,Hailey.Mack@fuentes.biz,Regular school
6818,2109845773,Alex Wilson,Eric.Wong@riley.com,Regular school
6819,35277679,Lucy Chin,Christine.Murray@gamble.info,Regular school
6820,2068864095,Ryan Cummings,Sue.Parsons@scott.com,Regular school
6821,2059393798,Diana Le,Kathleen.Morrison@kerr.com,Regular school
6822,47284990,Allison Pon,Deborah.Nixon@hill-hunt.com,Regular school
6823,145644556,Craig Knox,William.Robertson@shepherd.info,Regular school
6824,2148457826,Michael Wilson,Elizabeth.Taylor@willis.com,Special education school
6825,51006560,Damian Szklarczyk,Carol.Franklin@glover-smith.com,Regular school
6826,2116698810,J. Morris,Aaron.Smith@krause.info,Regular school
6827,46421469,H. Cook,Michelle.Gill@knight.com,Regular school
6828,31883087,Michael Kuhn,Lauren.Wiggins@freeman.com,Regular school
6829,3356708,S. Wyder,Danielle.Oconnor@brown.biz,Regular school
6830,2161352,M. Simonovic,Danielle.Carpenter@haney.com,Regular school
6831,145130121,Alberto Santos,Nicholas.Powell@williams.org,Regular school
6832,50391572,N. Doncheva,Jennifer.Simon@jackson.com,Regular school
6833,38913020,Alexander C. J. Roth,Kevin.Williams@miller.com,Regular school
6834,2282455043,L. Jensen,Renee.Martinez@scott.info,Regular school
6835,2544559,C. V. Mering,Cynthia.Lopez@fuller.com,Regular school
6836,3347596,Seok-Hwan Yoon,Margaret.Hernandez@barnes-lawson.com,Regular school
6837,12335828,Sung-min Ha,Debra.Harris@williams.com,Regular school
6838,47595574,Soonjae Kwon,Denise.Miller@robinson.com,Regular school
6839,2109575289,Jeongmin Lim,Hannah.Clark@morris.com,Regular school
6840,2140071467,Yeseul Kim,Austin.Hawkins@howard.com,Regular school
6841,15561438,Hyung-Ho Seo,Heather.Huerta@ford.org,Regular school
6842,2111700,J. Chun,Drew.Williams@jackson.com,Regular school
6843,46699896,R. Finn,David.Johnson@rodriguez.com,Regular school
6844,2680276,P. Coggill,Rebecca.Thornton@wyatt.com,Regular school
6845,47165043,R. Y. Eberhardt,Angela.Allen@herman.info,Regular school
6846,1708077,S. Eddy,Wendy.Wilson@anderson.com,Regular school
6847,40353699,Jaina Mistry,Eric.Holt@kelly.com,Regular school
6848,32685970,A. Mitchell,Kelly.Osborne@smith.com,Regular school
6849,2245929,M. Punta,Nicole.Stephens@nixon.com,Regular school
6850,39370406,Matloob Qureshi,Traci.Holmes@garrett-newton.info,Regular school
6851,1403367768,A. Sangrador-Vegas,Spencer.Christensen@greene.com,Regular school
6852,143975298,Gustavo A. Salazar,Lori.Blackwell@peterson.info,Alternative Education School
6853,34420171,J. Tate,Gary.Brady@lynch.org,Alternative Education School
6854,46888415,A. Bateman,Nathaniel.Long@harris.com,Regular school
6855,1398781025,N. O'Leary,Heather.Chavez@vincent-patel.net,Regular school
6856,2323321,Mathew W. Wright,Timothy.Barnes@hill-ramos.com,Regular school
6857,3015885,S. Ciufo,Angela.Scott@hurst-mullen.org,Special education school
6858,46927874,Diana Haddad,Stephanie.Mitchell@valentine.info,Regular school
6859,2052127,Richard McVeigh,Jason.Maxwell@decker.org,Alternative Education School
6860,47202114,B. Rajput,Sandra.Gray@butler.org,Regular school
6861,46429559,B. Robbertse,Randall.Roy@giles.org,Regular school
6862,1422146744,B. Smith-White,Amber.Green@scott.com,Regular school
6863,1401964176,Danso Ako-Adjei,Elizabeth.Jenkins@thompson-jones.com,Regular school
6864,2003891,Alex Astashyn,Melissa.White@potter-campos.info,Regular school
6865,3036330,Azat Badretdin,Kelly.Carlson@fisher.com,Regular school
6866,48719842,O. Blinkova,Jennifer.Smith@robinson.com,Regular school
6867,2531746,V. Brover,Justin.Swanson@baker.info,Regular school
6868,1851520,V. Chetvernin,Belinda.Hawkins@mitchell.net,Regular school
6869,5228558,Jinna Choi,John.Brown@miranda.org,Regular school
6870,144728660,Eric Cox,Ryan.Cantu@hamilton-wood.com,Special education school
6871,50654620,O. Ermolaeva,Kelsey.Li@sanchez-schaefer.biz,Regular school
6872,2264606,C. Farrell,Mark.Manning@ramos.org,Regular school
6873,3165065,Tamara Goldfarb,Zachary.Ramirez@parrish-villanueva.com,Regular school
6874,49857655,Tripti Gupta,Dylan.Delacruz@kane-hall.com,Regular school
6875,2617203,D. Haft,Rebecca.Rodriguez@gray.com,Regular school
6876,3280643,Eneida L. Hatcher,Eric.Sims@costa-salazar.com,Regular school
6877,3110049,V. Joardar,Melissa.Chandler@sullivan-valdez.com,Regular school
6878,2143383571,Vamsi K Kodali,Justin.Newman@jackson.com,Regular school
6879,2227000537,Wenjun Li,Ronald.Joseph@wilson.info,Regular school
6880,1758049,D. Maglott,Matthew.Mahoney@bennett.org,Regular school
6881,2093956767,Patrick Masterson,Christopher.Robertson@tucker.com,Regular school
6882,3309511,Kelly M. McGarvey,Matthew.Morgan@lee.info,Regular school
6883,143690289,Michael R. Murphy,Jennifer.Reed@ross.com,Regular school
6884,1861174059,K. O'Neill,Denise.Hudson@lane.info,Regular school
6885,144143833,S. Pujar,Sabrina.Jordan@lyons-garcia.com,Regular school
6886,47330346,S. Rangwala,Christy.Wood@brady-williams.biz,Regular school
6887,39843891,Daniel Rausch,Matthew.Kelley@jacobs-kim.com,Regular school
6888,31863769,Lillian D. Riddick,Tracy.Riley@stewart-stephens.com,Regular school
6889,3199404,Andrei Shkeda,Molly.Martin@johnson.com,Regular school
6890,2226966527,Susan S. Storz,Carolyn.Hanna@reynolds.com,Regular school
6891,2912118,Hanzhen Sun,Miguel.Williams@hodges-chaney.com,Regular school
6892,2735519,I. Tolstoy,Terry.Taylor@david.com,Regular school
6893,36967624,R. E. Tully,Melvin.Perry@obrien.com,Regular school
6894,2714764,A. Vatsan,Zachary.Franklin@sawyer-hill.info,Regular school
6895,2430219,Craig Wallin,Pamela.Larsen@lopez.org,Alternative Education School
6896,2055948707,David Webb,Eric.Hammond@wong-hubbard.biz,Regular school
6897,30707576,Wendy Wu,Crystal.Kirby@stevens-owens.info,Regular school
6898,2041192,Michael DiCuccio,Joann.Garza@moore-montgomery.info,Regular school
6899,145291669,Bolei Zhou,Jacob.Jackson@nichols.net,Regular school
6900,2677488,Àgata Lapedriza,Carl.Harris@cuevas.net,Regular school
6901,2556428,A. Khosla,Billy.Thomas@smith.com,Regular school
6902,143868587,A. Oliva,Joshua.Jones@torres.biz,Regular school
6903,143805211,A. Torralba,Brandon.Thomas@stewart-nichols.biz,Regular school
6904,2077822,A. Liberzon,John.Colon@sweeney-taylor.com,Regular school
6905,69878839,Chet Birger,Matthew.Adkins@chambers.com,Regular school
6906,1925678,H. Thorvaldsdóttir,Erica.Hunt@medina.net,Regular school
6907,2176850,M. Ghandi,Joshua.Harvey@romero.com,Regular school
6908,1727782,J. Mesirov,Tracy.Butler@moss.com,Regular school
6909,144085315,P. Tamayo,Marie.Thomas@conley-foster.biz,Regular school
6910,153302678,Jia Deng,Kim.Davis@daugherty.com,Regular school
6911,144847596,Wei Dong,Deborah.Cortez@myers-castro.info,Regular school
6912,2166511,R. Socher,Angela.Pineda@alexander-lee.info,Regular school
6913,94451829,K. Li,Megan.Jensen@smith-alvarez.biz,Regular school
6914,48004138,Li Fei-Fei,Zachary.Newman@rodriguez-hodge.org,Regular school
6915,1805699,S. Altschul,Larry.Cantu@burke-meyer.biz,Regular school
6916,1783217,A. Schäffer,Andrea.Tran@oliver.org,Regular school
6917,2108045950,Jinghui Zhang,Briana.Montgomery@lindsey-allen.com,Regular school
6918,47294118,Zheng Zhang,Jennifer.Coleman@reyes-williamson.com,Regular school
6919,145011589,W. Miller,Holly.Davis@harding.com,Regular school
6920,1816655,D. Lipman,Angel.Hardin@sutton.net,Regular school
6921,1400855433,Sara El-Gebali,Kayla.Johnson@bowen.com,Career and Technical School
6922,34594667,Aurélien Luciani,Alexis.Taylor@reyes.org,Alternative Education School
6923,145992457,Lorna J. Richardson,Megan.Mason@glover.net,Regular school
6924,83194998,A. Smart,April.Mcclain@smith.com,Regular school
6925,3148925,E. Sonnhammer,Corey.Boyle@ross.com,Regular school
6926,50307584,L. Hirsh,Elizabeth.Kidd@mercer.com,Regular school
6927,5368200,L. Paladin,Kenneth.Martinez@fisher.com,Regular school
6928,3209136,Damiano Piovesan,Heather.Rodriguez@hill.com,Regular school
6929,1801645,Silvio C. E. Tosatto,Kevin.Harrison@mitchell.com,Regular school
6930,1840069078,Chakradhar Bandla,Robert.Thomas@huber-smith.com,Regular school
6931,2104480992,Selvakumar Kamatchinathan,Amy.Hudson@mcgrath.com,Regular school
6932,39798985,Ananth Prakash,Brandon.Roberts@hammond-flores.com,Alternative Education School
6933,2006606048,Anika Frericks-Zipper,Frank.Perez@barrera.com,Regular school
6934,2151486013,Shengbo Wang,Sarah.Delgado@thomas.org,Alternative Education School
6935,8644469,S. Chuguransky,Matthew.Brooks@huff-ibarra.net,Special education school
6936,2000504448,Lowri Williams,Marissa.Sanders@mendez.biz,Regular school
6937,48506828,Shriya Raj,Ashley.Shaw@rowe-whitney.com,Regular school
6938,1980031,Christian Quast,Danielle.Thomas@rodriguez-gibbs.com,Regular school
6939,2103851,Pelin Yilmaz,Thomas.Richardson@russell-brown.com,Regular school
6940,2086361492,Jan Gerken,Margaret.Rogers@turner.biz,Regular school
6941,3218646,Timmy Schweer,Megan.Pierce@hill-hobbs.info,Regular school
6942,1822092,P. Yarza,Matthew.White@alvarez.net,Regular school
6943,1889237,J. Peplies,Jessica.Medina@pace.com,Regular school
6944,2982449,F. Glöckner,Rebecca.Cisneros@anderson-schultz.info,Regular school
6945,31832262,Pierre-Alain Chaumeil,Aaron.White@watson-williams.info,Regular school
6946,1397030859,Aaron J. Mussig,Jim.Mitchell@lee.com,Regular school
6947,1730445,P. Hugenholtz,Darrell.King@williams.biz,Regular school
6948,2848948,Donovan H. Parks,David.Acevedo@adams.biz,Regular school
6949,2247712792,Robert D. Finn,Jennifer.Wilson@walsh.info,Regular school
6950,2247525334,John G. Tate,Marilyn.Reid@farmer-arellano.net,Regular school
6951,2240448681,Penny C. Coggill,Kyle.Mason@campbell.org,Regular school
6952,47097316,A. Heger,Maria.Gray@jackson.com,Regular school
6953,2247711425,Joanne E. Pollington,Christina.Martin@martinez.info,Regular school
6954,2247710033,O. L. Gavin,Lori.Miller@wilson.com,Regular school
6955,2247476543,Prasad Gunasekaran,Travis.Harrison@matthews.com,Regular school
6956,51389678,Goran Ceric,Abigail.Perry@herring.com,Regular school
6957,2247711511,Kristoffer Forslund,Mark.Baker@matthews.com,Regular school
6958,2247708692,Liisa Holm,Melinda.Hale@dyer-randolph.net,Regular school
6959,2263761245,Erik L. L. Sonnhammer,David.Washington@aguilar.com,Regular school
6960,2247705646,Sean R. Eddy,Deborah.Todd@johnson-ochoa.net,Regular school
6961,2240453062,Alex Bateman,Todd.West@watkins-melton.com,Regular school
6962,144096985,G. Miller,Brenda.Hawkins@johnson.com,Career and Technical School
6963,2289846690,Dekang Lin,Denise.Price@butler.com,Alternative Education School
6964,2258460322,Priyanka Shahi,Brenda.Cox@gonzales.com,Regular school
6965,51951956,Serguei Loukianiouk,Heather.Cole@hoover-rodriguez.net,Regular school
6966,2258458990,Andreas Bohne-Lang,Michael.Weber@grant.com,Regular school
6967,34263049,M. Kenzelmann,Mary.Wilson@ortiz.com,Regular school
6968,2258458988,Stefan Küffer,Angela.Higgins@costa-kennedy.com,Regular school
6969,2258459103,S. Maertens,Harry.Cummings@bush.com,Regular school
6970,2257284464,Roland Eils,Dawn.Martinez@combs.com,Regular school
6971,2244235521,Hermann-Josef Gröne,Samuel.Nguyen@doyle-pitts.com,Alternative Education School
6972,2244740436,Norbert Gretz,Maria.Doyle@martinez.com,Regular school
6973,2254975286,Benedikt Brors,Felicia.Johnson@garcia-ashley.org,Regular school
6974,2056673,V. Lombard,Ann.Lopez@stuart.com,Regular school
6975,2104035,H. G. Ramulu,Linda.Salinas@yoder.com,Regular school
6976,2099295,E. Drula,James.Lewis@wilson.com,Regular school
6977,2355783,P. Coutinho,Cassandra.Stevens@parker.com,Regular school
6978,1950529,B. Henrissat,William.Rodriguez@cox.com,Regular school
6979,25636184,Gregor Wernet,Brandon.Adams@schwartz.net,Regular school
6980,145023884,C. Bauer,Aaron.Lopez@davis.com,Regular school
6981,48450863,B. Steubing,Frank.Griffin@rodriguez.com,Regular school
6982,40522562,Jürgen Reinhard,Christine.Smith@thompson-bryan.com,Regular school
6983,1402728137,E. Moreno-Ruiz,Travis.Olson@lee-lewis.com,Regular school
6984,3056208,B. Weidema,Michael.Morales@williams.com,Regular school
6985,88127261,O. Kim,Kristina.House@pope.com,Regular school
6986,101317594,Yong-Joon Cho,Julie.Diaz@guerrero-thompson.com,Regular school
6987,10161447,Kihyun Lee,Daniel.Lara@hayes.com,Regular school
6988,34432478,Mincheol Kim,Richard.Conner@miller.com,Regular school
6989,46403083,Hyunsoo Na,Peggy.Long@hill.com,Regular school
6990,2107886861,Sang-Cheol Park,Jacob.Hunt@king.com,Regular school
6991,2857653,Yoon-Seong Jeon,Maria.Moran@cowan.biz,Regular school
6992,2182614,Jae-Hak Lee,Taylor.Walker@spencer-harrison.com,Regular school
6993,5939425,H. Yi,Jodi.Evans@nichols.com,Regular school
6994,2911201,Sungho Won,Nicole.Castro@smith-fields.com,Regular school
6995,1398936369,N. del-Toro,Tanner.Jones@yoder.info,Regular school
6996,2815353,Ilias Lavidas,Kristine.Morgan@frank.com,Regular school
6997,1994178,Qing-Wei Xu,Austin.Lynch@thompson-wood.net,Regular school
6998,93253225,E. Mathieu,Dylan.Page@washington.com,Regular school
6999,48760281,Hannah Ritchie,Patrick.Sullivan@gutierrez.com,Alternative Education School
7000,1413853047,Esteban Ortiz-Ospina,Amanda.Roberts@gray.biz,Regular school
7001,27032062,Max Roser,Lawrence.Valenzuela@moody.com,Regular school
7002,1678490730,Joe Hasell,Janice.Miller@adkins-ingram.info,Regular school
7003,2090980104,Cameron Appel,Stephanie.Romero@sanchez.info,Regular school
7004,1854444354,Charlie Giattino,Michael.Hall@allen.com,Regular school
7005,1413991996,Lucas Rodés-Guirao,Donna.Martinez@avila.net,Regular school
7006,33702897,F. Allen,Jose.Gonzalez@fernandez-marshall.com,Alternative Education School
7007,3219900,Gary B. Huang,Elizabeth.Bridges@mullins.com,Regular school
7008,2985062,Marwan A. Mattar,Pamela.Dickson@anderson.com,Regular school
7009,1685538,Tamara L. Berg,Jamie.Roberts@gould.biz,Regular school
7010,1404579703,Eric Learned-Miller,Aaron.Torres@robles-crawford.com,Regular school
7011,40643490,Brian P. Alcock,Kathy.Horn@santos-smith.com,Regular school
7012,9691651,A. Raphenya,Christopher.Vega@green-roberts.com,Regular school
7013,1388853110,Tammy T. Y. Lau,Ann.Michael@pope.com,Regular school
7014,9695572,Kara K. Tsang,Chase.Burgess@martinez.com,Regular school
7015,1390170151,Mégane Bouchard,Juan.Ruiz@stanley.com,Regular school
7016,1390169737,Arman Edalatmand,Kristina.Ryan@campbell.biz,Alternative Education School
7017,5227767,W. Huynh,Daniel.Li@johnson-smith.net,Regular school
7018,90135336,Anna-Lisa V. Nguyen,Connor.Delacruz@stevens-patterson.net,Regular school
7019,1389995130,Annie A. Cheng,Erin.Frederick@jones.com,Regular school
7020,2108639303,Sihan Liu,Eric.Hamilton@hill.com,Regular school
7021,1388817541,Sally Y Min,Jessica.Gutierrez@jones.com,Regular school
7022,91561151,A. Miroshnichenko,Brett.Johnson@daniels-sutton.com,Regular school
7023,1388739874,Hiu-Ki Tran,Luis.Wong@becker-smith.org,Career and Technical School
7024,83103121,R. Werfalli,David.Wilson@roach.com,Alternative Education School
7025,1390169823,Jalees A. Nasir,Samantha.Black@adams-schaefer.org,Special education school
7026,1390169705,Martins Oloni,Brenda.York@allen.com,Regular school
7027,46907501,D. Speicher,Arthur.Miller@castillo.com,Regular school
7028,153334178,Alexandra Florescu,Bruce.Andrews@phillips.info,Regular school
7029,144567826,Bhavya Singh,Courtney.Clark@copeland.com,Career and Technical School
7030,150208494,M. Faltyn,Barbara.Ortiz@pitts-sandoval.org,Regular school
7031,2291872801,Anastasia Hernández-Koutoucheva,Rebecca.Wood@russell-hernandez.com,Regular school
7032,1390556637,Arjun N. Sharma,Jonathan.Williams@smith.com,Regular school
7033,49569220,E. Bordeleau,Michael.Park@andrews-simmons.com,Regular school
7034,32288781,Andrew C. Pawlowski,Kristin.Hill@sanchez.org,Regular school
7035,35430062,Haley L. Zubyk,Darren.Hamilton@dean-mullins.org,Regular school
7036,34820117,Damion M. Dooley,Philip.Gill@davis.com,Career and Technical School
7037,40009975,E. Griffiths,Melissa.Jensen@jones-walker.info,Career and Technical School
7038,48332298,F. Maguire,Robert.Barnes@hale.com,Regular school
7039,1778364,G. Winsor,Janet.Ali@roth.com,Regular school
7040,2708164,R. Beiko,Brandon.Harris@andrade-riley.info,Career and Technical School
7041,1772445,F. Brinkman,Harry.Hayes@wallace.com,Alternative Education School
7042,145426479,W. Hsiao,Sean.Harris@carpenter-garcia.org,Regular school
7043,2361373,G. Domselaar,Rebekah.Wilson@brown.org,Regular school
7044,3049787,A. McArthur,Marcus.Williams@hickman.com,Regular school
7045,2077580009,Hilde Kuehne,Angela.Davis@marshall-murphy.biz,Regular school
7046,2676982,Hueihan Jhuang,Karen.Freeman@singleton-johnston.biz,Regular school
7047,1930964,Estíbaliz Garrote,Jack.Melton@carter-marquez.biz,Regular school
7048,1685292,T. Poggio,Elizabeth.Henry@mitchell-dillon.com,Regular school
7049,1981539,Thomas Serre,Jessica.Wilson@york.com,Regular school
7050,2049255562,Matthias Blum,Amy.Zavala@harrell.biz,Regular school
7051,46450678,Hsin-Yu Chang,Donna.Martinez@hall.com,Regular school
7052,2784440,Tiago Grego,Bethany.Wilson@moreno-melton.com,Regular school
7053,1400639495,Swaathi Kandasamy,Dawn.Delgado@gibbs.org,Regular school
7054,1689049,Gift Nuka,Kelly.Harding@turner.net,Regular school
7055,1398190057,T. Paysan-Lafosse,Megan.Fuller@taylor.info,Regular school
7056,145718058,A. Bridge,Bryan.Peterson@harris-townsend.com,Regular school
7057,49725296,J. Gough,Patrick.Edwards@cole-hernandez.com,Regular school
7058,1709674,Ivica Letunic,David.Davis@smith-henry.com,Regular school
7059,145150727,H. Mi,Timothy.George@walter-williams.org,Regular school
7060,1776336,D. Natale,Olivia.Baker@mack.org,Regular school
7061,9693046,M. Necci,David.Cooley@wallace-jensen.biz,Regular school
7062,1770953,C. Orengo,Stephen.Stewart@carter.com,Regular school
7063,144180358,A. P. Pandurangan,Brandi.Heath@wolfe.com,Regular school
7064,40291345,C. Rivoire,Tracy.Brown@jenkins.com,Regular school
7065,1897062,Christian J. A. Sigrist,Lisa.Fernandez@townsend.biz,Regular school
7066,2495509,I. Sillitoe,Jill.Taylor@dunlap-rogers.org,Regular school
7067,2398158,N. Thanki,Angela.Chaney@chen.com,Regular school
7068,145410401,P. Thomas,Donald.Adams@benjamin.com,Regular school
